Year,Month,Day,Hour,Minute,DHI,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2020,1,1,0,0,0,25.5,0,0,0,6,24.200000000000003,0,0,0,0.265,92.48,107.84,0.17,1005,6,38,4.1000000000000005,N/A
2020,1,1,1,0,0,25.200000000000003,0,0,0,7,24.200000000000003,0,0,0,0.265,93.96000000000001,116.73,0.17,1004,5.800000000000001,36,4.3,N/A
2020,1,1,2,0,0,25,0,0,0,8,24.1,0,0,0,0.265,94.71000000000001,123.32000000000001,0.17,1003,5.6000000000000005,34,4.2,N/A
2020,1,1,3,0,0,24.900000000000002,0,0,0,4,24.1,0,0,0,0.265,95.21000000000001,126.73,0.17,1003,5.5,33,3.6,N/A
2020,1,1,4,0,0,24.8,0,0,0,4,24.1,0,0,0,0.264,95.91,126.36,0.17,1003,5.6000000000000005,30,2.7,N/A
2020,1,1,5,0,0,24.8,0,0,0,8,24.1,0,0,0,0.264,96.07000000000001,122.28,0.17,1003,5.6000000000000005,21,1.9000000000000001,N/A
2020,1,1,6,0,0,24.900000000000002,0,0,0,8,24.1,0,0,0,0.263,95.44,115.18,0.17,1003,5.7,3,1.3,N/A
2020,1,1,7,0,0,24.900000000000002,0,0,0,8,24.1,0,0,0,0.263,95.16,105.95,0.17,1003,5.7,334,1.1,N/A
2020,1,1,8,0,0,24.900000000000002,0,0,0,8,24.1,0,0,0,0.263,95.22,95.28,0.17,1004,5.6000000000000005,325,1.2000000000000002,N/A
2020,1,1,9,0,24,25.200000000000003,43,186,64,4,24.3,0,7,24,0.263,94.89,83.54,0.17,1004,5.5,319,1.4000000000000001,N/A
2020,1,1,10,0,61,25.700000000000003,95,508,258,8,24.5,0,0,61,0.263,93.19,71.38,0.17,1004,5.5,309,1.7000000000000002,N/A
2020,1,1,11,0,220,26.400000000000002,123,685,478,3,24.6,306,0,379,0.262,89.76,58.76,0.17,1004,5.4,294,1.8,N/A
2020,1,1,12,0,138,27.400000000000002,138,789,688,1,24.3,789,0,688,0.261,83.03,45.88,0.17,1004,5.300000000000001,271,2.2,N/A
2020,1,1,13,0,146,28.3,146,853,862,0,23.900000000000002,853,0,862,0.261,77.01,32.9,0.17,1004,5.1000000000000005,255,2.8000000000000003,N/A
2020,1,1,14,0,151,29,151,888,985,0,23.700000000000003,888,0,985,0.261,73.19,20.07,0.17,1004,5,248,3.2,N/A
2020,1,1,15,0,440,29.5,139,924,1052,3,23.6,38,0,477,0.261,70.82000000000001,8.8,0.17,1003,4.9,241,3.2,N/A
2020,1,1,16,0,140,29.8,140,920,1045,0,23.6,920,0,1045,0.262,69.52,10.51,0.17,1003,5,231,3.2,N/A
2020,1,1,17,0,465,29.700000000000003,139,899,970,3,23.6,82,0,541,0.261,69.76,22.400000000000002,0.17,1003,5.2,219,3.5,N/A
2020,1,1,18,0,337,28.900000000000002,151,831,830,8,23.5,31,0,363,0.261,72.60000000000001,35.300000000000004,0.17,1003,5.4,209,4.1000000000000005,N/A
2020,1,1,19,0,142,27.8,142,760,648,0,23.3,760,0,648,0.26,76.39,48.28,0.17,1003,5.5,206,4.800000000000001,N/A
2020,1,1,20,0,61,26.8,119,661,438,3,23,0,0,61,0.261,79.62,61.120000000000005,0.17,1004,5.300000000000001,207,5.2,N/A
2020,1,1,21,0,19,25.700000000000003,84,486,221,3,22.700000000000003,0,0,19,0.262,83.7,73.68,0.17,1004,5,208,5.2,N/A
2020,1,1,22,0,30,24.700000000000003,30,124,39,0,22.400000000000002,124,0,39,0.263,87.23,85.71000000000001,0.17,1005,4.7,207,5.2,N/A
2020,1,1,23,0,0,24.1,0,0,0,1,22.1,0,0,0,0.264,88.87,97.36,0.17,1006,4.3,208,5.1000000000000005,N/A
2020,1,2,0,0,0,23.6,0,0,0,1,21.900000000000002,0,0,0,0.265,90.29,107.82000000000001,0.17,1006,4,210,5.1000000000000005,N/A
2020,1,2,1,0,0,23.200000000000003,0,0,0,1,21.8,0,0,0,0.266,91.64,116.73,0.17,1007,3.8000000000000003,211,5,N/A
2020,1,2,2,0,0,22.900000000000002,0,0,0,3,21.700000000000003,0,0,0,0.267,92.74,123.35000000000001,0.17,1006,3.6,211,4.800000000000001,N/A
2020,1,2,3,0,0,22.700000000000003,0,0,0,1,21.6,0,0,0,0.267,93.75,126.8,0.17,1006,3.5,212,4.7,N/A
2020,1,2,4,0,0,22.6,0,0,0,1,21.700000000000003,0,0,0,0.267,94.53,126.46000000000001,0.17,1006,3.4000000000000004,211,4.6000000000000005,N/A
2020,1,2,5,0,0,22.6,0,0,0,1,21.700000000000003,0,0,0,0.267,94.74,122.4,0.17,1006,3.3000000000000003,208,4.6000000000000005,N/A
2020,1,2,6,0,0,22.6,0,0,0,1,21.700000000000003,0,0,0,0.267,94.85000000000001,115.32000000000001,0.17,1006,3.3000000000000003,201,4.5,N/A
2020,1,2,7,0,0,22.6,0,0,0,1,21.700000000000003,0,0,0,0.266,94.38,106.08,0.17,1006,3.3000000000000003,192,4.6000000000000005,N/A
2020,1,2,8,0,0,22.6,0,0,0,1,21.5,0,0,0,0.266,93.8,95.41,0.17,1007,3.3000000000000003,184,4.6000000000000005,N/A
2020,1,2,9,0,43,22.900000000000002,43,218,67,0,21.6,218,0,67,0.266,92.14,83.67,0.17,1008,3.4000000000000004,176,4.800000000000001,N/A
2020,1,2,10,0,89,23.3,89,563,267,0,21.400000000000002,563,0,267,0.266,89.35000000000001,71.51,0.17,1009,3.3000000000000003,171,5.1000000000000005,N/A
2020,1,2,11,0,117,23.700000000000003,117,726,492,0,21.1,726,0,492,0.267,85.31,58.89,0.17,1010,3.3000000000000003,170,5.2,N/A
2020,1,2,12,0,113,24.5,113,865,714,0,20.700000000000003,865,0,714,0.267,79.46000000000001,46.01,0.17,1010,3.3000000000000003,170,5.2,N/A
2020,1,2,13,0,341,25.1,123,915,890,3,20.5,29,0,365,0.268,75.44,33.03,0.17,1011,3.3000000000000003,169,5.2,N/A
2020,1,2,14,0,441,25.400000000000002,133,938,1013,3,20.3,52,0,490,0.268,73.31,20.21,0.17,1011,3.3000000000000003,167,5.300000000000001,N/A
2020,1,2,15,0,142,25.5,142,943,1073,1,20.1,943,0,1073,0.268,72.22,8.93,0.17,1011,3.3000000000000003,164,5.4,N/A
2020,1,2,16,0,408,25.3,149,933,1066,3,19.900000000000002,29,0,437,0.267,72.02,10.49,0.17,1011,3.2,162,5.5,N/A
2020,1,2,17,0,457,25.1,154,906,992,3,19.700000000000003,73,0,525,0.267,71.94,22.34,0.17,1011,3.1,159,5.4,N/A
2020,1,2,18,0,184,24.700000000000003,124,911,868,3,19.5,5,0,188,0.266,72.62,35.22,0.17,1011,3,156,5.300000000000001,N/A
2020,1,2,19,0,142,24.200000000000003,112,857,683,3,19.3,0,0,142,0.266,74.16,48.21,0.17,1012,3,153,5.1000000000000005,N/A
2020,1,2,20,0,122,23.5,97,762,466,3,19.200000000000003,0,0,122,0.266,76.93,61.06,0.17,1012,2.9000000000000004,150,4.9,N/A
2020,1,2,21,0,32,22.8,75,576,237,3,19.3,0,0,32,0.266,80.48,73.62,0.17,1013,2.8000000000000003,144,4.6000000000000005,N/A
2020,1,2,22,0,31,22.1,31,166,43,1,19.400000000000002,166,0,43,0.266,84.52,85.66,0.17,1013,2.8000000000000003,137,4.4,N/A
2020,1,2,23,0,0,21.8,0,0,0,1,19.400000000000002,0,0,0,0.267,86.18,97.32000000000001,0.17,1014,2.7,132,4.6000000000000005,N/A
2020,1,3,0,0,0,21.700000000000003,0,0,0,1,19.3,0,0,0,0.267,86.03,107.8,0.16,1014,2.6,128,4.7,N/A
2020,1,3,1,0,0,21.6,0,0,0,0,19.200000000000003,0,0,0,0.266,86.13,116.74000000000001,0.16,1014,2.6,124,4.7,N/A
2020,1,3,2,0,0,21.400000000000002,0,0,0,1,19.1,0,0,0,0.266,86.83,123.39,0.16,1014,2.6,121,4.6000000000000005,N/A
2020,1,3,3,0,0,21.3,0,0,0,0,19.1,0,0,0,0.265,87.05,126.88000000000001,0.16,1013,2.6,118,4.7,N/A
2020,1,3,4,0,0,21.200000000000003,0,0,0,1,19,0,0,0,0.265,87.17,126.57000000000001,0.16,1013,2.6,117,4.6000000000000005,N/A
2020,1,3,5,0,0,21.1,0,0,0,1,18.900000000000002,0,0,0,0.265,87.25,122.53,0.16,1013,2.6,116,4.5,N/A
2020,1,3,6,0,0,21.1,0,0,0,1,18.8,0,0,0,0.265,86.98,115.45,0.16,1013,2.6,115,4.4,N/A
2020,1,3,7,0,0,21,0,0,0,3,18.8,0,0,0,0.265,87.05,106.22,0.16,1013,2.6,115,4.3,N/A
2020,1,3,8,0,0,20.900000000000002,0,0,0,2,18.7,0,0,0,0.265,87.03,95.55,0.16,1014,2.6,115,4.3,N/A
2020,1,3,9,0,45,21.5,45,193,65,0,18.900000000000002,193,0,65,0.265,85.25,83.8,0.16,1015,2.6,114,4.6000000000000005,N/A
2020,1,3,10,0,96,22.200000000000003,96,540,266,0,19,540,0,266,0.266,82.08,71.65,0.16,1016,2.6,114,4.9,N/A
2020,1,3,11,0,130,22.900000000000002,130,702,491,0,18.7,702,0,491,0.266,77.45,59.03,0.16,1016,2.6,114,5.2,N/A
2020,1,3,12,0,206,23.700000000000003,153,796,705,3,18.6,6,0,211,0.266,73.35000000000001,46.14,0.16,1016,2.6,114,5.300000000000001,N/A
2020,1,3,13,0,122,24.200000000000003,169,849,880,3,18.6,0,0,122,0.266,71.14,33.160000000000004,0.16,1016,2.7,114,5.300000000000001,N/A
2020,1,3,14,0,175,24.5,178,883,1006,3,18.7,6,0,181,0.266,70.07000000000001,20.34,0.16,1016,2.7,114,5.4,N/A
2020,1,3,15,0,210,24.6,167,919,1074,3,18.8,10,0,219,0.267,69.95,9.07,0.16,1016,2.7,113,5.300000000000001,N/A
2020,1,3,16,0,515,24.5,174,905,1064,3,18.8,103,0,616,0.268,70.57000000000001,10.48,0.16,1016,2.8000000000000003,112,5.300000000000001,N/A
2020,1,3,17,0,269,24.400000000000002,176,879,989,3,18.900000000000002,13,0,281,0.27,71.22,22.28,0.16,1016,2.8000000000000003,112,5.300000000000001,N/A
2020,1,3,18,0,374,24.1,147,874,862,3,18.900000000000002,53,0,418,0.272,72.64,35.160000000000004,0.16,1015,2.8000000000000003,112,5.300000000000001,N/A
2020,1,3,19,0,314,23.700000000000003,138,802,673,2,18.900000000000002,265,0,490,0.274,74.55,48.14,0.16,1015,2.9000000000000004,111,5.300000000000001,N/A
2020,1,3,20,0,198,23.1,122,682,453,3,19,42,0,219,0.275,77.69,60.99,0.16,1015,3.1,108,5,N/A
2020,1,3,21,0,67,22.400000000000002,90,482,226,3,19.200000000000003,0,0,67,0.276,82.15,73.57000000000001,0.16,1015,3.3000000000000003,106,4.7,N/A
2020,1,3,22,0,33,21.700000000000003,33,99,40,0,19.400000000000002,99,0,40,0.277,87.04,85.61,0.16,1015,3.4000000000000004,106,4.6000000000000005,N/A
2020,1,3,23,0,0,21.5,0,0,0,2,19.6,0,0,0,0.278,89.06,97.3,0.16,1015,3.5,104,4.800000000000001,N/A
2020,1,4,0,0,0,21.5,0,0,0,0,19.700000000000003,0,0,0,0.278,89.59,107.79,0.17,1015,3.4000000000000004,100,5,N/A
2020,1,4,1,0,0,21.5,0,0,0,1,19.700000000000003,0,0,0,0.278,89.68,116.76,0.17,1015,3.3000000000000003,97,5,N/A
2020,1,4,2,0,0,21.6,0,0,0,0,19.700000000000003,0,0,0,0.278,88.97,123.44,0.17,1014,3.2,94,5,N/A
2020,1,4,3,0,0,21.400000000000002,0,0,0,0,19.6,0,0,0,0.278,89.77,126.96000000000001,0.17,1014,3.1,91,4.7,N/A
2020,1,4,4,0,0,21.200000000000003,0,0,0,0,19.5,0,0,0,0.277,90.12,126.68,0.17,1013,3,90,4.3,N/A
2020,1,4,5,0,0,21.1,0,0,0,1,19.400000000000002,0,0,0,0.277,90.15,122.66,0.17,1013,2.9000000000000004,89,4.1000000000000005,N/A
2020,1,4,6,0,0,21,0,0,0,3,19.3,0,0,0,0.277,90.11,115.59,0.17,1013,2.9000000000000004,89,4,N/A
2020,1,4,7,0,0,21,0,0,0,0,19.200000000000003,0,0,0,0.277,89.71000000000001,106.37,0.17,1013,2.9000000000000004,88,3.9000000000000004,N/A
2020,1,4,8,0,0,21,0,0,0,1,19.3,0,0,0,0.277,89.85000000000001,95.7,0.17,1013,2.9000000000000004,86,3.9000000000000004,N/A
2020,1,4,9,0,39,21.700000000000003,39,254,66,0,19.700000000000003,254,0,66,0.277,88.26,83.94,0.17,1014,3,87,4.2,N/A
2020,1,4,10,0,78,22.3,78,610,269,0,19.900000000000002,610,0,269,0.278,86.29,71.79,0.17,1014,3,87,4.5,N/A
2020,1,4,11,0,102,23.1,102,767,496,0,19.8,767,0,496,0.279,81.52,59.160000000000004,0.17,1014,3.1,88,4.7,N/A
2020,1,4,12,0,194,24,127,836,704,3,19.6,5,0,197,0.279,76.27,46.28,0.17,1014,3.2,88,4.7,N/A
2020,1,4,13,0,334,24.700000000000003,132,898,883,3,19.5,27,0,357,0.278,72.86,33.3,0.17,1014,3.3000000000000003,90,4.7,N/A
2020,1,4,14,0,136,25,136,930,1008,0,19.5,930,0,1008,0.277,71.41,20.48,0.17,1013,3.4000000000000004,91,4.800000000000001,N/A
2020,1,4,15,0,139,25.200000000000003,139,944,1071,1,19.5,944,0,1071,0.277,70.78,9.21,0.17,1013,3.4000000000000004,92,4.800000000000001,N/A
2020,1,4,16,0,138,25.200000000000003,138,943,1065,1,19.5,943,0,1065,0.277,70.88,10.48,0.17,1012,3.5,91,4.800000000000001,N/A
2020,1,4,17,0,133,25,133,929,993,1,19.5,929,0,993,0.277,71.55,22.22,0.17,1012,3.5,91,4.800000000000001,N/A
2020,1,4,18,0,415,24.8,131,888,858,3,19.400000000000002,122,0,514,0.277,71.77,35.09,0.17,1011,3.5,90,4.800000000000001,N/A
2020,1,4,19,0,298,24.3,118,834,675,3,19.200000000000003,57,0,336,0.276,73.23,48.08,0.17,1011,3.5,87,4.7,N/A
2020,1,4,20,0,212,23.8,100,740,460,3,19.1,81,0,252,0.276,74.81,60.94,0.17,1011,3.5,84,4.5,N/A
2020,1,4,21,0,113,23.200000000000003,74,571,236,3,19,155,0,157,0.276,77.15,73.52,0.17,1011,3.4000000000000004,82,4.2,N/A
2020,1,4,22,0,30,22.400000000000002,30,193,44,1,19,193,0,44,0.277,80.93,85.58,0.17,1011,3.4000000000000004,80,3.8000000000000003,N/A
2020,1,4,23,0,0,21.900000000000002,0,0,0,0,19,0,0,0,0.277,83.51,97.27,0.17,1010,3.4000000000000004,78,3.7,N/A
2020,1,5,0,0,0,21.6,0,0,0,0,19,0,0,0,0.277,85.23,107.79,0.17,1010,3.3000000000000003,77,3.7,N/A
2020,1,5,1,0,0,21.400000000000002,0,0,0,0,19,0,0,0,0.277,86.17,116.78,0.17,1010,3.3000000000000003,76,3.7,N/A
2020,1,5,2,0,0,21.200000000000003,0,0,0,0,18.900000000000002,0,0,0,0.277,86.96000000000001,123.5,0.17,1009,3.3000000000000003,69,3.7,N/A
2020,1,5,3,0,0,21,0,0,0,0,18.900000000000002,0,0,0,0.277,87.86,127.05,0.17,1009,3.3000000000000003,60,3.6,N/A
2020,1,5,4,0,0,20.8,0,0,0,0,18.8,0,0,0,0.278,88.61,126.8,0.17,1008,3.3000000000000003,55,3.3000000000000003,N/A
2020,1,5,5,0,0,20.6,0,0,0,0,18.8,0,0,0,0.279,89.51,122.8,0.17,1008,3.3000000000000003,56,3.1,N/A
2020,1,5,6,0,0,20.400000000000002,0,0,0,0,18.8,0,0,0,0.279,90.29,115.74000000000001,0.17,1007,3.3000000000000003,57,2.8000000000000003,N/A
2020,1,5,7,0,0,20.400000000000002,0,0,0,0,18.7,0,0,0,0.278,90.11,106.52,0.17,1007,3.4000000000000004,57,2.7,N/A
2020,1,5,8,0,0,20.5,0,0,0,0,18.8,0,0,0,0.276,89.78,95.84,0.17,1008,3.5,54,2.6,N/A
2020,1,5,9,0,31,21.700000000000003,31,367,68,0,19.1,367,0,68,0.274,85.05,84.08,0.17,1008,3.5,50,2.8000000000000003,N/A
2020,1,5,10,0,60,22.8,60,689,273,0,19,689,0,273,0.273,79.28,71.93,0.17,1009,3.6,47,2.7,N/A
2020,1,5,11,0,77,24,77,828,500,0,19,828,0,500,0.273,73.67,59.300000000000004,0.17,1009,3.7,47,2.4000000000000004,N/A
2020,1,5,12,0,90,25,90,902,712,0,19.1,902,0,712,0.273,69.79,46.410000000000004,0.17,1008,3.7,54,2.1,N/A
2020,1,5,13,0,101,25.900000000000002,101,941,886,0,19.3,941,0,886,0.274,67.06,33.43,0.17,1008,3.8000000000000003,66,2,N/A
2020,1,5,14,0,109,26.400000000000002,109,963,1011,0,19.6,963,0,1011,0.274,66.28,20.62,0.17,1007,3.8000000000000003,79,2.2,N/A
2020,1,5,15,0,122,26.6,122,959,1069,0,19.900000000000002,959,0,1069,0.274,66.54,9.36,0.17,1006,3.9000000000000004,86,2.7,N/A
2020,1,5,16,0,123,26.700000000000003,123,957,1064,0,20.1,957,0,1064,0.274,67.08,10.48,0.17,1006,3.9000000000000004,86,3.1,N/A
2020,1,5,17,0,121,26.5,121,941,993,0,20.200000000000003,941,0,993,0.273,68.4,22.17,0.17,1006,3.9000000000000004,84,3.5,N/A
2020,1,5,18,0,121,26.1,121,898,857,0,20.3,898,0,857,0.271,70.3,35.03,0.17,1005,4,80,3.7,N/A
2020,1,5,19,0,112,25.6,112,841,674,0,20.3,841,0,674,0.27,72.68,48.02,0.17,1005,4,75,3.9000000000000004,N/A
2020,1,5,20,0,98,25.1,98,742,459,0,20.3,742,0,459,0.27,74.88,60.88,0.17,1005,4,71,4.1000000000000005,N/A
2020,1,5,21,0,73,24.6,73,569,234,0,20.400000000000002,569,0,234,0.269,77.46000000000001,73.48,0.17,1006,4,68,4.1000000000000005,N/A
2020,1,5,22,0,29,23.8,29,194,44,0,20.5,194,0,44,0.268,81.78,85.55,0.17,1006,4,65,4.1000000000000005,N/A
2020,1,5,23,0,0,23.5,0,0,0,0,20.6,0,0,0,0.267,83.89,97.26,0.17,1006,4,62,4.4,N/A
2020,1,6,0,0,0,23.3,0,0,0,0,20.8,0,0,0,0.266,85.69,107.8,0.18,1006,4,57,4.7,N/A
2020,1,6,1,0,0,23.3,0,0,0,0,20.900000000000002,0,0,0,0.266,86.32000000000001,116.81,0.18,1006,3.9000000000000004,54,4.800000000000001,N/A
2020,1,6,2,0,0,23.200000000000003,0,0,0,0,21,0,0,0,0.265,87.23,123.56,0.18,1005,3.8000000000000003,51,4.9,N/A
2020,1,6,3,0,0,23,0,0,0,0,21.1,0,0,0,0.265,88.86,127.15,0.18,1004,3.7,48,4.800000000000001,N/A
2020,1,6,4,0,0,22.8,0,0,0,0,21.200000000000003,0,0,0,0.265,90.73,126.93,0.18,1004,3.6,46,4.7,N/A
2020,1,6,5,0,0,22.700000000000003,0,0,0,0,21.3,0,0,0,0.266,91.72,122.94,0.18,1003,3.5,44,4.5,N/A
2020,1,6,6,0,0,22.5,0,0,0,0,21.3,0,0,0,0.266,92.97,115.89,0.18,1003,3.5,43,4.3,N/A
2020,1,6,7,0,0,22.3,0,0,0,0,21.3,0,0,0,0.267,94.10000000000001,106.67,0.18,1004,3.4000000000000004,41,4.1000000000000005,N/A
2020,1,6,8,0,0,22.3,0,0,0,0,21.3,0,0,0,0.267,93.9,95.99000000000001,0.18,1004,3.4000000000000004,40,3.9000000000000004,N/A
2020,1,6,9,0,32,23.400000000000002,32,331,65,0,21.3,331,0,65,0.267,87.99,84.23,0.18,1005,3.3000000000000003,39,4.1000000000000005,N/A
2020,1,6,10,0,64,24.900000000000002,64,670,271,0,21.3,670,0,271,0.268,80.2,72.07000000000001,0.18,1005,3.3000000000000003,34,3.7,N/A
2020,1,6,11,0,82,26.6,82,823,500,0,21.5,823,0,500,0.268,73.51,59.44,0.18,1005,3.2,32,3.1,N/A
2020,1,6,12,0,93,28,93,904,715,0,21.700000000000003,904,0,715,0.268,68.69,46.550000000000004,0.18,1005,3.2,32,2.6,N/A
2020,1,6,13,0,103,29.3,103,946,891,0,21.6,946,0,891,0.269,63.25,33.57,0.18,1004,3.3000000000000003,30,2.2,N/A
2020,1,6,14,0,109,30.3,109,969,1016,0,21.400000000000002,969,0,1016,0.269,59.06,20.76,0.18,1004,3.4000000000000004,31,1.8,N/A
2020,1,6,15,0,109,31.1,109,982,1077,0,21.3,982,0,1077,0.269,55.980000000000004,9.51,0.18,1003,3.6,40,1.5,N/A
2020,1,6,16,0,110,31.6,110,978,1072,0,21.3,978,0,1072,0.268,54.4,10.49,0.18,1003,3.7,53,1.5,N/A
2020,1,6,17,0,109,31.5,109,960,999,0,21.400000000000002,960,0,999,0.267,54.97,22.12,0.18,1002,3.8000000000000003,62,1.7000000000000002,N/A
2020,1,6,18,0,317,31.1,112,914,861,7,21.6,534,0,755,0.266,56.93,34.980000000000004,0.18,1002,4,63,1.9000000000000001,N/A
2020,1,6,19,0,261,30.6,105,855,677,8,21.900000000000002,25,0,278,0.265,59.86,47.96,0.18,1002,4.1000000000000005,60,2.3000000000000003,N/A
2020,1,6,20,0,205,29.900000000000002,93,756,462,4,22.3,298,0,350,0.265,63.92,60.84,0.18,1002,4.1000000000000005,54,2.7,N/A
2020,1,6,21,0,114,28.8,72,571,235,7,22.700000000000003,158,0,159,0.265,69.66,73.44,0.18,1002,4.2,53,3.1,N/A
2020,1,6,22,0,27,27,29,190,44,6,22.8,32,7,30,0.265,77.79,85.52,0.18,1003,4.2,51,3.8000000000000003,N/A
2020,1,6,23,0,0,26.1,0,0,0,0,22.700000000000003,0,0,0,0.265,81.76,97.24000000000001,0.18,1003,4.3,45,4.1000000000000005,N/A
2020,1,7,0,0,0,25.5,0,0,0,7,22.8,0,0,0,0.265,85.14,107.81,0.18,1004,4.3,40,3.9000000000000004,N/A
2020,1,7,1,0,0,25.200000000000003,0,0,0,8,22.8,0,0,0,0.266,86.68,116.85000000000001,0.18,1004,4.1000000000000005,34,3.7,N/A
2020,1,7,2,0,0,24.8,0,0,0,7,22.700000000000003,0,0,0,0.265,88.19,123.63000000000001,0.18,1003,3.9000000000000004,30,3.4000000000000004,N/A
2020,1,7,3,0,0,24.5,0,0,0,8,22.5,0,0,0,0.264,88.83,127.25,0.18,1003,3.8000000000000003,24,3.1,N/A
2020,1,7,4,0,0,24.3,0,0,0,1,22.3,0,0,0,0.263,88.79,127.06,0.18,1002,3.9000000000000004,17,2.7,N/A
2020,1,7,5,0,0,24.200000000000003,0,0,0,0,22.200000000000003,0,0,0,0.262,88.62,123.09,0.18,1002,4.2,0,2.2,N/A
2020,1,7,6,0,0,24.3,0,0,0,3,22.3,0,0,0,0.262,88.60000000000001,116.05,0.18,1003,4.4,313,2,N/A
2020,1,7,7,0,0,24.200000000000003,0,0,0,3,22.400000000000002,0,0,0,0.26,89.49,106.82000000000001,0.18,1004,4.6000000000000005,270,2.8000000000000003,N/A
2020,1,7,8,0,0,24.1,0,0,0,7,22.3,0,0,0,0.26,89.78,96.15,0.18,1005,4.6000000000000005,248,3.5,N/A
2020,1,7,9,0,33,24.200000000000003,40,117,52,8,22.1,0,7,33,0.26,88.25,84.37,0.18,1006,4.7,232,4.3,N/A
2020,1,7,10,0,116,24.700000000000003,116,389,234,7,21.900000000000002,389,5,234,0.26,84.59,72.21000000000001,0.18,1007,4.7,228,4.6000000000000005,N/A
2020,1,7,11,0,183,25.5,169,550,448,2,21.900000000000002,452,0,412,0.26,80.49,59.58,0.18,1007,4.7,227,4.2,N/A
2020,1,7,12,0,195,26.5,195,675,658,0,21.900000000000002,675,0,658,0.26,75.67,46.69,0.18,1007,4.6000000000000005,225,4.1000000000000005,N/A
2020,1,7,13,0,211,27.3,211,751,835,0,21.700000000000003,751,0,835,0.26,71.51,33.7,0.18,1007,4.5,222,4.1000000000000005,N/A
2020,1,7,14,0,239,27.900000000000002,217,799,963,3,21.400000000000002,12,0,250,0.259,67.72,20.900000000000002,0.18,1007,4.4,214,4.3,N/A
2020,1,7,15,0,252,28.1,210,831,1030,3,20.900000000000002,13,0,265,0.259,64.89,9.67,0.18,1007,4.3,205,4.5,N/A
2020,1,7,16,0,204,28,204,840,1030,0,20.3,840,0,1030,0.26,62.82,10.51,0.18,1007,4.2,196,4.5,N/A
2020,1,7,17,0,192,27.8,192,835,966,0,19.6,835,0,966,0.263,61.03,22.080000000000002,0.18,1007,3.9000000000000004,189,4.4,N/A
2020,1,7,18,0,256,27.400000000000002,256,668,804,1,19,668,0,804,0.264,60,34.93,0.18,1007,3.6,179,4.2,N/A
2020,1,7,19,0,228,26.8,228,596,628,0,18.5,596,0,628,0.266,60.33,47.910000000000004,0.18,1007,3.4000000000000004,168,4,N/A
2020,1,7,20,0,180,25.8,180,493,420,1,18.400000000000002,493,0,420,0.267,63.52,60.79,0.18,1007,3.2,155,3.8000000000000003,N/A
2020,1,7,21,0,116,24.6,116,324,208,0,18.5,324,0,208,0.268,68.86,73.4,0.18,1008,3.1,146,3.3000000000000003,N/A
2020,1,7,22,0,27,23.3,27,62,32,0,18.6,62,0,32,0.269,74.87,85.5,0.18,1009,3.1,140,2.8000000000000003,N/A
2020,1,7,23,0,0,22.700000000000003,0,0,0,3,18.7,0,0,0,0.27,78.07000000000001,97.24000000000001,0.18,1009,3.1,133,2.6,N/A
2020,1,8,0,0,0,22.3,0,0,0,0,18.8,0,0,0,0.27,80.48,107.82000000000001,0.18,1010,3.2,126,2.5,N/A
2020,1,8,1,0,0,22,0,0,0,1,18.8,0,0,0,0.27,82.27,116.9,0.18,1010,3.3000000000000003,119,2.3000000000000003,N/A
2020,1,8,2,0,0,21.8,0,0,0,0,18.900000000000002,0,0,0,0.269,83.56,123.71000000000001,0.18,1010,3.3000000000000003,115,2.2,N/A
2020,1,8,3,0,0,21.6,0,0,0,0,18.900000000000002,0,0,0,0.268,84.75,127.37,0.18,1009,3.4000000000000004,117,2.2,N/A
2020,1,8,4,0,0,21.400000000000002,0,0,0,0,19,0,0,0,0.267,85.95,127.2,0.18,1009,3.4000000000000004,120,2.2,N/A
2020,1,8,5,0,0,21.200000000000003,0,0,0,1,19,0,0,0,0.267,87.05,123.25,0.18,1009,3.4000000000000004,118,2.3000000000000003,N/A
2020,1,8,6,0,0,21.1,0,0,0,1,19,0,0,0,0.266,87.62,116.21000000000001,0.18,1009,3.4000000000000004,110,2.3000000000000003,N/A
2020,1,8,7,0,0,21.1,0,0,0,0,19,0,0,0,0.265,87.94,106.98,0.18,1009,3.5,100,2.5,N/A
2020,1,8,8,0,0,21.200000000000003,0,0,0,3,19.1,0,0,0,0.265,88.06,96.3,0.18,1009,3.5,92,2.7,N/A
2020,1,8,9,0,39,22.200000000000003,39,113,49,1,19.400000000000002,113,0,49,0.265,84.32000000000001,84.52,0.18,1010,3.5,85,3.4000000000000004,N/A
2020,1,8,10,0,109,23.200000000000003,109,428,238,0,19.400000000000002,428,0,238,0.265,79.4,72.36,0.18,1010,3.5,79,3.7,N/A
2020,1,8,11,0,150,24.1,150,610,457,1,19.6,610,0,457,0.266,75.89,59.72,0.18,1011,3.5,76,3.8000000000000003,N/A
2020,1,8,12,0,260,25.1,197,678,662,3,19.8,21,0,274,0.266,72.61,46.82,0.18,1011,3.4000000000000004,75,3.8000000000000003,N/A
2020,1,8,13,0,299,26,213,754,839,8,20.1,19,0,314,0.267,70.06,33.84,0.18,1011,3.3000000000000003,77,3.9000000000000004,N/A
